year,rank,uri,wk_title,wk_artist,sp_title,sp_artist
2017,44,spotify:track:4ZsgZW14T1FKBFijMotEgv,Rockabye,Clean Bandit  Sean Paul and Anne-Marie,Rockabye,"['Clean Bandit', 'Sean Paul', 'Anne-Marie']"
2017,45,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Portugal. The Man,Feel It Still,['Portugal. The Man']
2017,46,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake  Justin Bieber,Let Me Love You,"['DJ Snake', 'Justin Bieber']"
2017,47,spotify:track:0yvPEnB032fojLfVluFjUv,Sorry Not Sorry,Demi Lovato,Sorry Not Sorry,['Demi Lovato']
2017,48,spotify:track:5eqK0tbzUPo2SoeZsov04s,Bank Account,21 Savage,Bank Account,['21 Savage']
2017,49,spotify:track:1WkMMavIMc4JZ8cfMmxHkI,Can't Stop the Feeling!,Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",['Justin Timberlake']
2017,50,spotify:track:0GzmMQizDeA2NVMUaZksv0,Mi Gente,J Balvin and Willy William  Beyoncé,Mi Gente (feat. Beyoncé),"['J Balvin', 'Willy William', 'Beyoncé']"
2017,51,spotify:track:1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,Thunder,['Imagine Dragons']
2017,52,spotify:track:1rkfJLgTlB6XYNjgZ0sVaK,T-Shirt,Migos,T-Shirt,['Migos']
2017,53,spotify:track:4knL4iPxPOZjQzTUlELGSY,Rake It Up,Yo Gotti  Nicki Minaj,Rake It Up (feat. Nicki Minaj),"['Yo Gotti', 'Nicki Minaj']"
2017,54,spotify:track:0AS63m1wHv9n4VVRizK6Hc,Mercy,Shawn Mendes,Mercy,['Shawn Mendes']
2017,55,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4,Tunnel Vision,Kodak Black,Tunnel Vision,['Kodak Black']
2017,56,spotify:track:0e7ipj03S05BNilyu5bRzt,Rockstar,Post Malone  21 Savage,rockstar (feat. 21 Savage),"['Post Malone', '21 Savage']"
2017,57,spotify:track:10M2Ex445zw585Ducldzkw,In Case You Didn't Know,Brett Young,In Case You Didn't Know,['Brett Young']
2017,58,spotify:track:6i0V12jOa3mr6uu4WYhUBr,Heathens,Twenty One Pilots,Heathens,['Twenty One Pilots']
2017,59,spotify:track:126oeltvIg79HHP4yAi4rq,Now or Never,Halsey,Now Or Never,['Halsey']
2017,60,spotify:track:5hTpBe8h35rJ67eAWHQsJx,Caroline,Aminé,Caroline,['Aminé']
2017,61,spotify:track:0pSBuHjILhNEo55xK1zrRt,Rolex,Ayo & Teo,Rolex,['Ayo & Teo']
2017,62,spotify:track:6HZILIRieu8S0iqY8kIKhj,DNA,Kendrick Lamar,DNA.,['Kendrick Lamar']
2017,63,spotify:track:1lItf5ZXJc1by9SbPeljFd,Juju on That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,Juju on That Beat (TZ Anthem),"['Zay Hilfigerrr', 'Zayion McCall']"
2017,64,spotify:track:6mapJIPnQ23RTAevUoE0DL,Swang,Rae Sremmurd,Swang,['Rae Sremmurd']
2017,65,spotify:track:5mCPDVBb16L4XQwDdbRUpz,Passionfruit,Drake,Passionfruit,['Drake']
2017,66,spotify:track:6SwRhMLwNqEi6alNPVG00n,Loyalty,Kendrick Lamar  Rihanna,LOYALTY. FEAT. RIHANNA.,"['Kendrick Lamar', 'Rihanna']"
2017,67,spotify:track:0jdny0dhgjUwoIp5GkqEaA,Praying,Kesha,Praying,['Kesha']
2017,68,spotify:track:6gBFPUFcJLzWGx4lenP6h2,Goosebumps,Travis Scott,goosebumps,['Travis Scott']
2017,69,spotify:track:7gwLQ4tZ5UdZ7qNcDyJ8wr,Cold,Maroon 5  Future,Cold (feat. Future),"['Maroon 5', 'Future']"
2017,70,spotify:track:0qy5D3OJre7SPJNMOL9I71,Broccoli,DRAM  Lil Yachty,Broccoli,"['DRAM', 'Lil Yachty']"
2017,71,spotify:track:7tr2za8SQg2CI8EDgrdtNl,Slide,Calvin Harris  Frank Ocean and Migos,Slide (feat. Frank Ocean & Migos),"['Calvin Harris', 'Frank Ocean', 'Migos', 'Funk Wav']"
2017,72,spotify:track:7zVCrzzEJU7u24sbJPXA5W,What Ifs,Kane Brown  Lauren Alaina,What Ifs (feat. Lauren Alaina),"['Kane Brown', 'Lauren Alaina']"
2017,73,spotify:track:7qvxFz3JodM0A7xEM7k3YD,Chained to the Rhythm,Katy Perry  Skip Marley,Chained To The Rhythm,"['Katy Perry', 'Skip Marley']"
2017,74,spotify:track:4RyPhLAQD2PLz1XNTnntrA,Feels,"Calvin Harris  Pharrell Williams, Katy Perry and Big Sean",Feels,['2017 Dynamo Hitz']
2017,75,spotify:track:0SuLAslEMFZAXf0SwY7syi,All Time Low,Jon Bellion,All Time Low,['Jon Bellion']
2017,76,spotify:track:6xHI9KjUjYT0FPtGO8Mxa1,Hurricane,Luke Combs,Hurricane,['Luke Combs']
2017,77,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,Too Good at Goodbyes,Sam Smith,Too Good At Goodbyes,['Sam Smith']
2017,78,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,Young Dumb & Broke,['Khalid']
2017,79,spotify:track:1e1JKLEDKP7hEQzJfNAgPl,Magnolia,Playboi Carti,Magnolia,['Playboi Carti']
2017,80,spotify:track:0q75NwOoFiARAVp4EXU4Bs,Love Galore,SZA  Travis Scott,Love Galore (feat. Travis Scott),"['SZA', 'Travis Scott']"
2017,81,spotify:track:1f5cbQtDrykjarZVrShaDI,Drowning,A Boogie wit da Hoodie  Kodak Black,Drowning (feat. Kodak Black),"['A Boogie Wit da Hoodie', 'Kodak Black']"
2017,82,spotify:track:4uVpdE5edpewSF61RZM21l,Starving,Hailee Steinfeld and Grey  Zedd,Starving,"['Hailee Steinfeld', 'Grey', 'Zedd']"
2017,83,spotify:track:5tFep7dXGd7vEJ668wTPux,Both,Gucci Mane  Drake,Both (feat. Drake),"['Gucci Mane', 'Drake']"
2017,84,spotify:track:0Qh38w01QRXK6KHIv0e3hb,What About Us,Pink,What About Us,['P!nk']
2017,85,spotify:track:1Fg46JadAkJ9ugw7mSBUSN,Swalla,Jason Derulo  Nicki Minaj and Ty Dolla Sign,Swalla (feat. Nicki Minaj and Ty Dolla $ign) - After Dark Remix,"['Jason Derulo', 'Nicki Minaj', 'Ty Dolla $ign']"
2017,86,spotify:track:0TBgMKD86t1VP3IzhxCoUl,Slippery,Migos  Gucci Mane,Slippery (feat. Gucci Mane),"['Migos', 'Gucci Mane']"
2017,87,spotify:track:5Ohxk2dO5COHF1krpoPigN,Sign of the Times,Harry Styles,Sign of the Times,['Harry Styles']
2017,88,spotify:track:4jL6WWKFDqCOPo2hC3VhSS,Water Under the Bridge,Adele,Water Under the Bridge,['Adele']
2017,89,spotify:track:1UZOjK1BwmwWU14Erba9CZ,Malibu,Miley Cyrus,Malibu,['Miley Cyrus']
2017,90,spotify:track:5eCkuGPZNl4mISFNPgr3Dd,Down,Marian Hill,Down,['Marian Hill']
2017,91,spotify:track:5lNuqFVMca4vPupY10cH0J,No Promises,Cheat Codes  Demi Lovato,No Promises (feat. Demi Lovato),"['Cheat Codes', 'Demi Lovato']"
2017,92,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Shawn Mendes,Treat You Better,['Shawn Mendes']
2017,93,spotify:track:1XRgIKC5TPwo7nWGyKqgG0,I Get the Bag,Gucci Mane  Migos,I Get the Bag (feat. Migos),"['Gucci Mane', 'Migos']"
2017,94,spotify:track:7mS200vKsSSVgrbMxWza54,Small Town Boy,Dustin Lynch,Small Town Boy,['Dustin Lynch']
2017,95,spotify:track:3J8Q6aBhjpvao8BsBQ6H9Y,Everyday We Lit,YFN Lucci  PnB Rock,Everyday We Lit (feat. PnB Rock),"['YFN Lucci', 'PnB Rock']"
2017,96,spotify:track:1rfofaqEpACxVEHIZBJe6W,Havana,Camila Cabello  Young Thug,Havana (feat. Young Thug),"['Camila Cabello', 'Young Thug']"
2017,97,spotify:track:2j5hsQvApottzvTn4pFJWF,What Lovers Do,Maroon 5  SZA,What Lovers Do (feat. SZA),"['Maroon 5', 'SZA']"
2017,98,spotify:track:6Se3x9ANMLv0dCDsjGmEjh,Do Re Mi,Blackbear,do re mi,['blackbear']
2017,99,spotify:track:7floNISpH8VF4z4459Qo18,Look at Me!,XXXTentacion,Look At Me!,['XXXTENTACION']
2017,100,spotify:track:5OUSPcqhYTOzpbXzoEvKim,The Fighter,Keith Urban  Carrie Underwood,The Fighter,"['Keith Urban', 'Carrie Underwood']"
2018,1,spotify:track:6DCZcSspjsKoFjzjrWoCdn,God's Plan,Drake,God's Plan,['Drake']
2018,2,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,Perfect,['Ed Sheeran']
2018,3,spotify:track:4e4fqjx0Izh4svvTef1z7e,Meant to Be,Bebe Rexha  Florida Georgia Line,Meant to Be (feat. Florida Georgia Line),"['Bebe Rexha', 'Florida Georgia Line']"
2018,4,spotify:track:1rfofaqEpACxVEHIZBJe6W,Havana,Camila Cabello  Young Thug,Havana (feat. Young Thug),"['Camila Cabello', 'Young Thug']"
2018,5,spotify:track:0e7ipj03S05BNilyu5bRzt,Rockstar,Post Malone  21 Savage,rockstar (feat. 21 Savage),"['Post Malone', '21 Savage']"
2018,6,spotify:track:3swc6WTsr7rl9DqQKQA55C,Psycho,Post Malone  Ty Dolla Sign,Psycho (feat. Ty Dolla $ign),"['Post Malone', 'Ty Dolla $ign']"
2018,7,spotify:track:6fTSfV92RDLzEBlgXLs3uV,I Like It,"Cardi B, Bad Bunny and J Balvin",I Like It,"['Cardi B', 'Bad Bunny', 'J Balvin']"
2018,8,spotify:track:3kn624bOi73zzvg2f1vZyk,The Middle,"Zedd, Maren Morris and Grey",The Middle - Marc Benjamin Remix,"['Zedd', 'Maren Morris', 'Grey', 'Marc Benjamin']"
2018,9,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,Drake,In My Feelings,['Drake']
2018,10,spotify:track:6V1bu6o1Yo5ZXnsCJU8Ovk,Girls Like You,Maroon 5  Cardi B,Girls Like You (feat. Cardi B) - Cardi B Version,"['Maroon 5', 'Cardi B']"
2018,11,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,Nice for What,Drake,Nice For What,['Drake']
2018,12,spotify:track:285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice Wrld,Lucid Dreams,['Juice WRLD']
2018,13,spotify:track:7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,Better Now,['Post Malone']
2018,14,spotify:track:3Vo4wInECJQuz9BIBMOu8i,Finesse,Bruno Mars  Cardi B,Finesse - Remix; feat. Cardi B,"['Bruno Mars', 'Cardi B']"
2018,15,spotify:track:0At2qAoaVjIwWNAqrscXli,Boo'd Up,Ella Mai,Boo'd Up,['Ella Mai']
2018,16,spotify:track:2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,New Rules,['Dua Lipa']
2018,17,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao?si=5eab75645ffe4984,Eastside,"Benny Blanco, Halsey and Khalid",Eastside,"['benny blanco', 'Halsey', ' Khalid']"
2018,17,spotify:track:3ee8Jmje8o58CHK66QrVC2,Sad!,XXXTentacion,SAD!,['XXXTENTACION']
2018,18,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,Camila Cabello,Never Be the Same,['Camila Cabello']
